RelativeTime,PacketsSent,PacketsReceived,BytesSent,BytesReceived,IPSrc0,IPDst0,Protocol0,PacketsSent0,PacketsReceived0,BytesSent0,BytesReceived0,IPSrc1,IPDst1,Protocol1,PacketsSent1,PacketsReceived1,BytesSent1,BytesReceived1,IPSrc2,IPDst2,Protocol2,PacketsSent2,PacketsReceived2,BytesSent2,BytesReceived2,IPSrc3,IPDst3,Protocol3,PacketsSent3,PacketsReceived3,BytesSent3,BytesReceived3,IPSrc4,IPDst4,Protocol4,PacketsSent4,PacketsReceived4,BytesSent4,BytesReceived4,IPSrc5,IPDst5,Protocol5,PacketsSent5,PacketsReceived5,BytesSent5,BytesReceived5,IPSrc6,IPDst6,Protocol6,PacketsSent6,PacketsReceived6,BytesSent6,BytesReceived6,IPSrc7,IPDst7,Protocol7,PacketsSent7,PacketsReceived7,BytesSent7,BytesReceived7,IPSrc8,IPDst8,Protocol8,PacketsSent8,PacketsReceived8,BytesSent8,BytesReceived8,IPSrc9,IPDst9,Protocol9,PacketsSent9,PacketsReceived9,BytesSent9,BytesReceived9,IPSrc10,IPDst10,Protocol10,PacketsSent10,PacketsReceived10,BytesSent10,BytesReceived10,IPSrc11,IPDst11,Protocol11,PacketsSent11,PacketsReceived11,BytesSent11,BytesReceived11,IPSrc12,IPDst12,Protocol12,PacketsSent12,PacketsReceived12,BytesSent12,BytesReceived12,IPSrc13,IPDst13,Protocol13,PacketsSent13,PacketsReceived13,BytesSent13,BytesReceived13,IPSrc14,IPDst14,Protocol14,PacketsSent14,PacketsReceived14,BytesSent14,BytesReceived14,IPSrc15,IPDst15,Protocol15,PacketsSent15,PacketsReceived15,BytesSent15,BytesReceived15,IPSrc16,IPDst16,Protocol16,PacketsSent16,PacketsReceived16,BytesSent16,BytesReceived16,IPSrc17,IPDst17,Protocol17,PacketsSent17,PacketsReceived17,BytesSent17,BytesReceived17,IPSrc18,IPDst18,Protocol18,PacketsSent18,PacketsReceived18,BytesSent18,BytesReceived18,IPSrc19,IPDst19,Protocol19,PacketsSent19,PacketsReceived19,BytesSent19,BytesReceived19,IPSrc20,IPDst20,Protocol20,PacketsSent20,PacketsReceived20,BytesSent20,BytesReceived20,IPSrc21,IPDst21,Protocol21,PacketsSent21,PacketsReceived21,BytesSent21,BytesReceived21,IPSrc22,IPDst22,Protocol22,PacketsSent22,PacketsReceived22,BytesSent22,BytesReceived22,IPSrc23,IPDst23,Protocol23,PacketsSent23,PacketsReceived23,BytesSent23,BytesReceived23,IPSrc24,IPDst24,Protocol24,PacketsSent24,PacketsReceived24,BytesSent24,BytesReceived24,IPSrc25,IPDst25,Protocol25,PacketsSent25,PacketsReceived25,BytesSent25,BytesReceived25,Buffering,Paused,Playing,CollectData,EpochTime,StartTime,PlaybackProgress,Length,BufferHealth,BufferProgress,BufferValid,KBytesReceived,label,label_num,KBytesReceived_log,PacketsSent_log,PacketsReceived_log,BytesSent_log,BytesReceived_log,BufferProgress_log
4.000000000000002,6,31,1668,36199, 192.168.1.15,74.125.0.41,QUIC,2,26,142,35887, 192.168.1.15,172.217.12.131,0,0,0,0,0, 192.168.1.15,172.217.6.238,QUIC,4,3,1526,228, 192.168.1.15,172.217.10.99,0,0,0,0,0, 192.168.1.15,172.217.6.206,0,0,0,0,0, 192.168.1.15,172.217.7.13,0,0,0,0,0, 192.168.1.15,216.58.219.226,0,0,0,0,0, 192.168.1.15,172.217.10.36,0,0,0,0,0, 192.168.1.15,172.217.10.131,0,0,0,0,0, 192.168.1.15,172.217.12.195,0,0,0,0,0, 192.168.1.15,172.217.7.19,0,0,0,0,0, 192.168.1.15,172.217.10.38,0,0,0,0,0, 192.168.1.15,172.217.7.3,0,0,0,0,0, 192.168.1.15,172.217.7.10,0,0,0,0,0, 192.168.1.15,172.217.12.142,0,0,0,0,0, 192.168.1.15,172.217.6.194,0,0,0,0,0, 192.168.1.15,169.48.173.166,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0.0.0.0,0,0,0,0,0,0,0,1,0,1533510002227,1533509999087,0.01883511444091797,668.1010000000001,10.241164885559082,0.015356959501632237,true,36.199,q360p,360,3.589031494140775,1.9459101490553132,3.4657359027997265,7.419979923661835,10.496814397813862,0.015240234905405535
3.8000000000000016,10,58,1935,77605, 192.168.1.15,173.194.31.91,QUIC,5,55,350,76070, 192.168.1.15,172.217.11.35,0,0,0,0,0, 192.168.1.15,172.217.12.174,QUIC,2,0,1194,0, 192.168.1.15,172.217.10.131,0,0,0,0,0, 192.168.1.15,172.217.10.35,0,0,0,0,0, 192.168.1.15,172.217.10.14,0,0,0,0,0, 192.168.1.15,216.58.219.194,QUIC,1,0,238,0, 192.168.1.15,172.217.10.134,0,0,0,0,0, 192.168.1.15,172.217.12.141,0,0,0,0,0, 192.168.1.15,172.217.12.214,QUIC,2,3,153,1535, 192.168.1.15,172.217.12.196,0,0,0,0,0, 192.168.1.15,172.217.12.202,0,0,0,0,0, 192.168.1.15,172.217.7.14,0,0,0,0,0, 192.168.1.15,104.237.191.1,0,0,0,0,0, 192.168.1.15,172.217.7.22,0,0,0,0,0, 192.168.1.15,169.48.173.166,0,0,0,0,0, 192.168.1.15,172.217.10.34,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0.0.0.0,0,0,0,0,0,0,0,1,0,1533525435993,1533525433168,0.034219917984008794,630.861,4.446780082015991,0.0071029909916764545,true,77.605,q144p,144,4.351631858103148,2.3978952727983707,4.07753744390572,7.568379267836522,11.259400022769933,0.007077883572900184
3.600000000000002,14,62,2842,75432, 192.168.1.15,173.194.131.41,QUIC,7,54,1114,73156, 192.168.1.15,172.217.10.131,0,0,0,0,0, 192.168.1.15,172.217.3.110,QUIC,2,0,1225,0, 192.168.1.15,172.217.12.131,0,0,0,0,0, 192.168.1.15,172.217.10.226,QUIC,1,0,239,0, 192.168.1.15,172.217.10.45,0,0,0,0,0, 192.168.1.15,172.217.7.10,0,0,0,0,0, 192.168.1.15,172.217.132.71,0,0,0,0,0, 192.168.1.15,172.217.12.138,0,0,0,0,0, 192.168.1.15,172.217.7.3,0,0,0,0,0, 192.168.1.15,172.217.10.35,0,0,0,0,0, 192.168.1.15,172.217.10.36,0,0,0,0,0, 192.168.1.15,172.217.12.142,0,0,0,0,0, 192.168.1.15,172.217.11.46,0,0,0,0,0, 192.168.1.15,172.217.10.38,0,0,0,0,0, 192.168.1.15,216.58.217.66,0,0,0,0,0, 192.168.1.15,169.48.173.166,0,0,0,0,0, 192.168.1.15,0.0.0.0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0.0.0.0,0,4,8,264,2276,0,0,1,0,1533528678493,1533528675472,0.03122013542175293,617.8009999999998,3.989779864578247,0.006508568293026395,true,75.432,q144p,144,4.3232315881633765,2.70805020110221,4.143134726391533,7.952615111651,11.231000124030809,0.006487479020268305
3.700000000000002,33,205,3569,278065, 192.168.1.15,173.194.31.91,QUIC,16,168,1135,232222, 192.168.1.15,172.217.12.131,0,0,0,0,0, 192.168.1.15,172.217.10.129,QUIC,13,33,923,45553, 192.168.1.15,172.217.7.14,QUIC,3,3,1273,228, 192.168.1.15,172.217.12.214,0,0,0,0,0, 192.168.1.15,172.217.11.22,0,0,0,0,0, 192.168.1.15,172.217.10.238,0,0,0,0,0, 192.168.1.15,172.217.6.226,QUIC,1,1,238,62, 192.168.1.15,172.217.10.131,0,0,0,0,0, 192.168.1.15,172.217.10.45,0,0,0,0,0, 192.168.1.15,172.217.12.195,0,0,0,0,0, 192.168.1.15,172.217.10.42,0,0,0,0,0, 192.168.1.15,172.217.7.4,0,0,0,0,0, 192.168.1.15,172.217.12.142,0,0,0,0,0, 192.168.1.15,172.217.11.2,0,0,0,0,0, 192.168.1.15,169.48.173.166,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0.0.0.0,0,0,0,0,0,0,0,1,0,1533509350705,1533509347355,0.019537969482421882,630.861,3.7004620305175786,0.005896703077223034,true,278.065,q360p,360,5.6278548993102895,3.5263605246161616,5.327876168789581,8.180320874773685,12.535613774567405,0.005879385567758861
3.600000000000002,6,20,2036,27840, 192.168.1.15,74.125.0.24,QUIC,4,20,846,27840, 192.168.1.15,172.217.7.3,0,0,0,0,0, 192.168.1.15,216.58.219.206,QUIC,2,0,1190,0, 192.168.1.15,172.217.12.195,0,0,0,0,0, 192.168.1.15,173.194.135.102,0,0,0,0,0, 192.168.1.15,172.217.10.66,0,0,0,0,0, 192.168.1.15,172.217.7.10,0,0,0,0,0, 192.168.1.15,172.217.12.134,0,0,0,0,0, 192.168.1.15,172.217.12.196,0,0,0,0,0, 192.168.1.15,172.217.10.141,0,0,0,0,0, 192.168.1.15,172.217.12.142,0,0,0,0,0, 192.168.1.15,172.217.10.35,0,0,0,0,0, 192.168.1.15,169.48.173.166,0,0,0,0,0, 192.168.1.15,0.0.0.0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0.0.0.0,0,0,0,0,0,0,0,1,0,1533508048936,1533508045817,0.02822011444091797,634.601,4.512779885559082,0.007155677346868348,true,27.84,q360p,360,3.326473835466219,1.9459101490553132,3.044522437723423,7.619233416226805,10.234265033343494,0.007130196968425923
4.000000000000002,58,485,5995,658375, 192.168.1.15,74.125.172.60,QUIC,51,477,4293,653878, 192.168.1.15,172.217.10.33,0,0,0,0,0, 192.168.1.15,172.217.7.131,0,0,0,0,0, 192.168.1.15,172.217.7.14,QUIC,3,4,1266,301, 192.168.1.15,172.217.10.35,0,0,0,0,0, 192.168.1.15,172.217.12.214,0,0,0,0,0, 192.168.1.15,172.217.11.22,0,0,0,0,0, 192.168.1.15,172.217.10.46,0,0,0,0,0, 192.168.1.15,216.58.219.194,QUIC,1,1,238,62, 192.168.1.15,172.217.12.131,0,0,0,0,0, 192.168.1.15,172.217.12.142,0,0,0,0,0, 192.168.1.15,74.125.110.10,0,0,0,0,0, 192.168.1.15,172.217.10.141,0,0,0,0,0, 192.168.1.15,172.217.12.132,0,0,0,0,0, 192.168.1.15,172.217.12.134,0,0,0,0,0, 192.168.1.15,172.217.7.10,0,0,0,0,0, 192.168.1.15,172.217.6.194,0,0,0,0,0, 192.168.1.15,169.48.173.166,0,0,0,0,0, 192.168.1.15,172.217.10.131,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0.0.0.0,0,3,3,198,4134,0,0,1,0,1533511955770,1533511952446,0.08829400190734864,567.861,9.45470599809265,0.016805168870551068,true,658.375,q360p,360,6.489774677803553,4.07753744390572,6.186208623900494,8.698847859222488,13.397531475675747,0.016665524348470347
3.600000000000002,14,57,2932,77429, 192.168.1.15,173.194.31.105,QUIC,8,56,1126,77137, 192.168.1.15,172.217.10.35,0,0,0,0,0, 192.168.1.15,172.217.12.206,QUIC,2,0,1232,0, 192.168.1.15,172.217.10.46,0,0,0,0,0, 192.168.1.15,172.217.12.182,0,0,0,0,0, 192.168.1.15,172.217.10.2,QUIC,1,0,239,0, 192.168.1.15,74.125.110.42,0,0,0,0,0, 192.168.1.15,172.217.10.45,0,0,0,0,0, 192.168.1.15,172.217.10.3,0,0,0,0,0, 192.168.1.15,172.217.7.6,0,0,0,0,0, 192.168.1.15,172.217.12.138,0,0,0,0,0, 192.168.1.15,172.217.12.132,0,0,0,0,0, 192.168.1.15,172.217.12.195,0,0,0,0,0, 192.168.1.15,169.48.173.166,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0.0.0.0,0,3,1,335,292,0,0,1,0,1533526733566,1533526730715,0.034219917984008794,576.841,4.606780082015991,0.008045544612813583,true,77.429,q144p,144,4.3493613874243655,2.70805020110221,4.060443010546419,7.983781068977451,11.257129581380768,0.008013351776081737
4.000000000000002,33,146,2356,201903, 192.168.1.15,173.194.185.106,QUIC,33,146,2356,201903, 192.168.1.15,172.217.12.131,0,0,0,0,0, 192.168.1.15,172.217.12.206,0,0,0,0,0, 192.168.1.15,172.217.10.35,0,0,0,0,0, 192.168.1.15,172.217.11.14,0,0,0,0,0, 192.168.1.15,172.217.12.130,0,0,0,0,0, 192.168.1.15,172.217.12.195,0,0,0,0,0, 192.168.1.15,172.217.10.141,0,0,0,0,0, 192.168.1.15,74.125.103.120,0,0,0,0,0, 192.168.1.15,172.217.7.19,0,0,0,0,0, 192.168.1.15,172.217.10.131,0,0,0,0,0, 192.168.1.15,172.217.10.46,0,0,0,0,0, 192.168.1.15,172.217.7.10,0,0,0,0,0, 192.168.1.15,172.217.7.4,0,0,0,0,0, 192.168.1.15,172.217.11.42,0,0,0,0,0, 192.168.1.15,104.237.191.1,0,0,0,0,0, 192.168.1.15,172.217.12.194,0,0,0,0,0, 192.168.1.15,172.217.10.134,0,0,0,0,0, 192.168.1.15,172.217.11.35,0,0,0,0,0, 192.168.1.15,169.48.173.166,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0.0.0.0,0,0,0,0,0,0,0,1,0,1533495804824,1533495801268,0.036146897003173833,668.1010000000001,5.3018531029968265,0.007989809923948625,true,201.903,q720p,720,5.30778738404941,3.5263605246161616,4.990432586778736,7.7651449029361315,12.215547615892692,0.007958060395646597
4.000000000000002,18,126,3665,172740, 192.168.1.15,74.125.0.41,QUIC,14,125,2124,172674, 192.168.1.15,172.217.12.195,0,0,0,0,0, 192.168.1.15,172.217.10.238,QUIC,2,1,1232,66, 192.168.1.15,172.217.10.131,0,0,0,0,0, 192.168.1.15,172.217.12.130,QUIC,1,0,239,0, 192.168.1.15,172.217.11.46,0,0,0,0,0, 192.168.1.15,172.217.10.35,0,0,0,0,0, 192.168.1.15,209.85.226.70,0,0,0,0,0, 192.168.1.15,172.217.12.205,0,0,0,0,0, 192.168.1.15,172.217.7.3,0,0,0,0,0, 192.168.1.15,172.217.12.196,QUIC,1,0,70,0, 192.168.1.15,172.217.12.131,0,0,0,0,0, 192.168.1.15,172.217.10.42,0,0,0,0,0, 192.168.1.15,172.217.7.14,0,0,0,0,0, 192.168.1.15,169.48.173.166,0,0,0,0,0, 192.168.1.15,172.217.11.35,0,0,0,0,0, 192.168.1.15,0.0.0.0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0.0.0.0,0,0,0,0,0,0,0,1,0,1533517965802,1533517962141,0.031893083923339845,668.1010000000001,3.638106916076661,0.0054931814201744965,true,172.74,q240p,240,5.15178757385214,2.9444389791664403,4.844187086458591,8.20685642839965,12.059548641864643,0.005478148924806329
3.700000000000002,23,133,2200,181476, 192.168.1.15,173.194.61.76,QUIC,9,88,1199,122496, 192.168.1.15,172.217.10.129,QUIC,13,44,923,58917, 192.168.1.15,172.217.10.35,0,0,0,0,0, 192.168.1.15,216.58.219.206,QUIC,0,1,0,63, 192.168.1.15,172.217.12.214,0,0,0,0,0, 192.168.1.15,172.217.12.131,0,0,0,0,0, 192.168.1.15,216.58.219.214,0,0,0,0,0, 192.168.1.15,172.217.12.174,0,0,0,0,0, 192.168.1.15,74.125.154.121,0,0,0,0,0, 192.168.1.15,172.217.11.34,0,0,0,0,0, 192.168.1.15,172.217.11.35,0,0,0,0,0, 192.168.1.15,172.217.10.141,0,0,0,0,0, 192.168.1.15,172.217.11.36,0,0,0,0,0, 192.168.1.15,172.217.10.46,0,0,0,0,0, 192.168.1.15,172.217.12.202,0,0,0,0,0, 192.168.1.15,172.217.12.134,0,0,0,0,0, 192.168.1.15,172.217.10.131,0,0,0,0,0, 192.168.1.15,172.217.10.66,0,0,0,0,0, 192.168.1.15,169.48.173.166,0,0,0,0,0, 192.168.1.15,172.217.12.195,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0,0,0,0,0,0, 192.168.1.15,0.0.0.0,0,1,0,78,0,0,0,1,0,1533519911296,1533519907950,0.02326811444091797,567.861,5.314731885559082,0.009400187721995348,true,181.476,q240p,240,5.201123413556604,3.1780538303479458,4.897839799950911,7.696667081526462,12.108884202894076,0.00935628089784891
