,time,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-misses,branches,bus-cycles,cache-misses,cache-references,cycles,dTLB-load-misses,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,instructions,node-load-misses,node-loads,node-store-misses,node-stores,ref-cycles,label
299,30.080598066999997,3106957.0,173239151.0,95377849.0,16614.0,513.0,1108746.0,200.0,460668.0,192336.0,192771.0,82363761.0,9978036.0,701.0,1596054.0,259313319.0,16463.0,952.0,95425462.0,69.0,134.0,548622165.0,182.0,282.0,0.0,200.0,259417607.0,0
300,30.180794495,3101718.0,173201239.0,95156099.0,18374.0,539.0,1112947.0,209.0,461575.0,193473.0,193383.0,82242978.0,9976055.0,752.0,1597967.0,259456139.0,14038.0,802.0,95210613.0,56.0,192.0,547926329.0,182.0,307.0,0.0,200.0,259414292.0,0
301,30.280996491999996,3103719.0,173389395.0,95417290.0,16968.0,601.0,1114888.0,192.0,461547.0,193385.0,193758.0,82226071.0,9976207.0,726.0,1604820.0,259361962.0,15167.0,664.0,95293552.0,75.0,159.0,547056713.0,169.0,357.0,13.0,150.0,259426107.0,0
302,30.381192827,3094771.0,172842980.0,95231612.0,17146.0,601.0,1106557.0,175.0,460839.0,192399.0,192337.0,82306529.0,9978145.0,1187.0,1600414.0,259354631.0,16775.0,551.0,95381229.0,88.0,117.0,548361552.0,263.0,313.0,13.0,138.0,259453572.0,0
303,30.481385387,3105809.0,173251591.0,95191159.0,17826.0,438.0,1107943.0,184.0,461652.0,194352.0,193494.0,82389584.0,9974475.0,1095.0,1597506.0,259383996.0,15683.0,889.0,95283467.0,75.0,117.0,548117284.0,207.0,288.0,13.0,150.0,259375619.0,0
304,30.58158841,3123439.0,173186877.0,95045453.0,17125.0,514.0,1105419.0,150.0,461516.0,193759.0,193640.0,82438327.0,9976189.0,1020.0,1594933.0,259328295.0,16669.0,989.0,95410655.0,88.0,167.0,549111386.0,200.0,351.0,13.0,150.0,259417850.0,0
305,30.681785153000003,3093280.0,173435429.0,95127642.0,17510.0,576.0,1116084.0,167.0,462206.0,194859.0,194137.0,85013912.0,9976072.0,1039.0,1597460.0,259370558.0,14757.0,676.0,95240249.0,81.0,100.0,557176467.0,250.0,301.0,0.0,200.0,259411912.0,0
306,30.781991329,3116390.0,173262771.0,95204065.0,17323.0,514.0,1111068.0,184.0,462129.0,195449.0,194895.0,82272289.0,9977728.0,770.0,1602148.0,259415162.0,15479.0,501.0,95301572.0,63.0,192.0,547848609.0,232.0,219.0,0.0,172.0,259450046.0,0
307,30.882186799,3107225.0,173212618.0,95218177.0,17568.0,401.0,1108769.0,192.0,461286.0,196710.0,196544.0,82157548.0,9975731.0,676.0,1595088.0,259365033.0,16630.0,1002.0,95329949.0,69.0,125.0,547180907.0,182.0,213.0,106.0,382.0,259401614.0,0
308,30.982377819,3105574.0,173275388.0,95385402.0,18097.0,451.0,1111484.0,225.0,461374.0,195936.0,195795.0,82208440.0,9975628.0,676.0,1602396.0,259342348.0,16908.0,526.0,95253712.0,69.0,92.0,547511483.0,194.0,312.0,191.0,353.0,259399329.0,0
309,31.082573892,3111834.0,173221158.0,95143578.0,17861.0,426.0,1106299.0,184.0,462304.0,195166.0,195782.0,82206707.0,9976336.0,591.0,1596615.0,259379071.0,17696.0,726.0,95324830.0,94.0,167.0,547627437.0,221.0,370.0,77.0,188.0,259417019.0,0
310,31.182767085,3120431.0,173383153.0,95360766.0,17304.0,551.0,1108860.0,209.0,462485.0,192206.0,193060.0,82295840.0,9977334.0,651.0,1600550.0,259386917.0,15795.0,551.0,95357534.0,86.0,125.0,547391883.0,526.0,312.0,25.0,175.0,259433964.0,0
311,31.282961283000002,3111034.0,173229150.0,95257361.0,16633.0,501.0,1109406.0,167.0,461330.0,192496.0,193304.0,82222930.0,9976290.0,646.0,1596879.0,259380186.0,16417.0,827.0,95192004.0,115.0,115.0,546961419.0,526.0,263.0,25.0,213.0,259412904.0,0
312,31.383162415,3100744.0,173366367.0,95200818.0,17358.0,501.0,1103944.0,192.0,461968.0,191116.0,190765.0,82484111.0,9977227.0,791.0,1598332.0,259407334.0,16146.0,569.0,95411347.0,115.0,171.0,548749034.0,550.0,357.0,13.0,163.0,259438010.0,0
313,31.483354928,3099784.0,173164167.0,95349336.0,16962.0,438.0,1111715.0,159.0,461123.0,192869.0,193224.0,82459240.0,9976627.0,581.0,1597434.0,259390783.0,16832.0,717.0,95198295.0,107.0,110.0,548253273.0,347.0,194.0,25.0,175.0,259421652.0,0
314,31.583554076,3108951.0,173186006.0,95171078.0,17311.0,451.0,1107367.0,192.0,461142.0,194047.0,193749.0,82311201.0,9976822.0,626.0,1594076.0,259371801.0,15329.0,874.0,95518930.0,74.0,109.0,548127527.0,213.0,225.0,25.0,150.0,259431064.0,0
315,31.683770213000003,3119041.0,173411080.0,95259449.0,17455.0,476.0,1110283.0,200.0,461857.0,194501.0,194038.0,82232583.0,9979493.0,651.0,1590781.0,259444474.0,15931.0,589.0,95043767.0,69.0,100.0,548021936.0,213.0,175.0,0.0,163.0,259493624.0,0
316,31.783957719,3099018.0,173018164.0,95300339.0,17183.0,388.0,1116610.0,192.0,462279.0,195468.0,194711.0,82174778.0,9976748.0,616.0,1593430.0,259396573.0,15546.0,701.0,95181791.0,50.0,100.0,547694324.0,194.0,276.0,13.0,188.0,259421764.0,0
317,31.884153967,3098176.0,173203109.0,95231274.0,17582.0,463.0,1107668.0,192.0,461799.0,193525.0,193680.0,82302378.0,9976631.0,566.0,1597389.0,259392367.0,14771.0,601.0,95351298.0,75.0,159.0,548246637.0,200.0,225.0,0.0,163.0,259424166.0,0
318,31.984345265,3111606.0,173108547.0,95222126.0,18172.0,526.0,1105616.0,229.0,461872.0,192343.0,192451.0,82252535.0,9975458.0,621.0,1599244.0,259338271.0,17046.0,776.0,95381982.0,88.0,134.0,547425764.0,225.0,250.0,25.0,188.0,259397168.0,0
319,32.084543232,3106214.0,173288828.0,95228314.0,17826.0,709.0,1113659.0,305.0,461766.0,193124.0,193407.0,82129716.0,9976787.0,631.0,1590808.0,259397593.0,16781.0,614.0,95248000.0,56.0,100.0,546504824.0,188.0,125.0,25.0,163.0,259427718.0,0
320,32.184733114000004,3091008.0,173218597.0,95240360.0,22043.0,909.0,1106200.0,318.0,462614.0,192240.0,192284.0,82153310.0,9975792.0,566.0,1596824.0,259371165.0,16619.0,589.0,95232589.0,75.0,134.0,546753373.0,200.0,269.0,13.0,138.0,259402675.0,0
321,32.284924079,3099491.0,173251105.0,94922214.0,18734.0,481.0,1108945.0,258.0,461311.0,193071.0,193051.0,82382190.0,9976720.0,661.0,1598263.0,259390667.0,16338.0,927.0,95289773.0,88.0,109.0,548114886.0,207.0,144.0,25.0,150.0,259424490.0,0
322,32.385119423,3120411.0,173230647.0,95481342.0,14347.0,539.0,1107373.0,217.0,462156.0,193208.0,194220.0,82190880.0,9977014.0,591.0,1602305.0,259399066.0,15933.0,726.0,95105865.0,81.0,125.0,547391569.0,144.0,326.0,25.0,188.0,259429913.0,0
323,32.485309111999996,3102976.0,173334284.0,95172793.0,17772.0,438.0,1113557.0,159.0,459987.0,194326.0,195071.0,82208071.0,9976830.0,581.0,1600961.0,259374120.0,16243.0,664.0,95172772.0,75.0,142.0,547428059.0,182.0,200.0,0.0,175.0,259423955.0,0
324,32.585509188,3112132.0,173429428.0,95460468.0,17163.0,388.0,1105736.0,209.0,462072.0,195429.0,195045.0,82272997.0,9978579.0,621.0,1598412.0,259421766.0,16048.0,539.0,95353073.0,75.0,125.0,547927853.0,200.0,244.0,0.0,175.0,259422759.0,0
325,32.685702128,3123175.0,173291119.0,95276652.0,17820.0,288.0,1104913.0,200.0,461895.0,193536.0,193279.0,82463181.0,9975969.0,586.0,1598166.0,259422014.0,14691.0,827.0,95334748.0,75.0,100.0,548484862.0,175.0,207.0,13.0,163.0,259437283.0,0
326,32.785897873,3108098.0,173436551.0,95444227.0,17585.0,363.0,1112962.0,217.0,461036.0,191342.0,192594.0,82372221.0,9976816.0,671.0,1592594.0,259336893.0,15721.0,952.0,95269312.0,69.0,376.0,548206416.0,301.0,207.0,13.0,213.0,259375891.0,0
327,32.886104151,3117521.0,173222485.0,95239408.0,16724.0,351.0,1112541.0,217.0,461762.0,192861.0,193508.0,82267067.0,9977074.0,561.0,1599749.0,259455498.0,16894.0,902.0,95262073.0,81.0,117.0,546729325.0,163.0,194.0,25.0,175.0,259427592.0,0
328,32.986297244,3091242.0,173249923.0,95339754.0,17469.0,351.0,1112853.0,200.0,461822.0,191541.0,191085.0,82603701.0,9975454.0,531.0,1600289.0,259333796.0,14701.0,864.0,95624105.0,75.0,100.0,549364314.0,169.0,188.0,38.0,163.0,259406133.0,0
329,33.086495903,3094325.0,173439526.0,95282058.0,16970.0,313.0,1114793.0,175.0,462208.0,194420.0,193376.0,82242697.0,9977446.0,1026.0,1599323.0,259377647.0,16206.0,451.0,95144277.0,75.0,159.0,548020344.0,188.0,157.0,25.0,150.0,259441880.0,0
330,33.186687569,3100593.0,173343815.0,95194770.0,17225.0,338.0,1112894.0,184.0,461752.0,193743.0,192909.0,82277168.0,9973680.0,1008.0,1597875.0,259312282.0,15343.0,927.0,95080785.0,81.0,100.0,547624305.0,263.0,125.0,25.0,150.0,259359767.0,0
331,33.286881665,3115699.0,173206271.0,95290037.0,17951.0,388.0,1109994.0,225.0,462123.0,194070.0,193367.0,82357052.0,9975507.0,977.0,1598022.0,259309612.0,15846.0,827.0,95366999.0,75.0,125.0,548082106.0,213.0,131.0,0.0,225.0,259361256.0,0
332,33.387086561,3094148.0,173448911.0,95084686.0,18032.0,363.0,1113824.0,200.0,462087.0,193492.0,193310.0,82125816.0,9977647.0,1020.0,1600318.0,259369554.0,15718.0,802.0,95495264.0,69.0,251.0,547588632.0,232.0,157.0,13.0,163.0,259449536.0,0
333,33.487281368000005,3095605.0,173093318.0,95188622.0,17444.0,338.0,1109946.0,200.0,462151.0,194174.0,193965.0,82075425.0,9975574.0,788.0,1599452.0,259358414.0,14730.0,739.0,95274056.0,75.0,92.0,546935016.0,200.0,194.0,13.0,143.0,259398900.0,0
334,33.587484279,3097963.0,173415996.0,95273239.0,17147.0,288.0,1106020.0,175.0,462266.0,194475.0,193001.0,82204125.0,9977935.0,621.0,1598063.0,259403059.0,13715.0,789.0,95309426.0,63.0,192.0,547185123.0,182.0,163.0,89.0,286.0,259452298.0,0
335,33.687679129,3109851.0,173289310.0,95455762.0,18188.0,376.0,1116919.0,200.0,461448.0,192501.0,192350.0,81917269.0,9976732.0,566.0,1597995.0,259394906.0,16026.0,914.0,95288615.0,81.0,100.0,544320418.0,188.0,207.0,263.0,573.0,259425180.0,0
336,33.787867713000004,3101659.0,173513440.0,95419316.0,17585.0,426.0,1111300.0,192.0,461501.0,193309.0,192832.0,82285127.0,9975704.0,832.0,1599534.0,259363371.0,16044.0,714.0,95418801.0,63.0,75.0,547483756.0,294.0,212.0,191.0,203.0,259400600.0,0
337,33.888062781,3102277.0,173322511.0,95168219.0,16657.0,401.0,1113090.0,200.0,461528.0,194126.0,194099.0,82199538.0,9977295.0,541.0,1598603.0,259405806.0,15968.0,751.0,95270595.0,56.0,159.0,547404311.0,241.0,181.0,104.0,163.0,259436574.0,0
338,33.988255236,3112792.0,173178528.0,95236937.0,18108.0,438.0,1109917.0,192.0,461596.0,193276.0,193242.0,82071732.0,9975244.0,606.0,1596519.0,259333252.0,15691.0,864.0,95383235.0,87.0,134.0,546761528.0,427.0,222.0,38.0,188.0,259392644.0,0
339,34.088456378000004,3111482.0,172923534.0,95130138.0,17786.0,1829.0,1105858.0,743.0,462994.0,195490.0,195428.0,82065349.0,9974924.0,1102.0,1595625.0,259354679.0,16208.0,764.0,94893391.0,115.0,215.0,546986433.0,550.0,345.0,0.0,175.0,259363076.0,0
340,34.188650633,3126682.0,172373825.0,94946887.0,18537.0,1027.0,1106671.0,217.0,462799.0,194938.0,195430.0,82066265.0,9973745.0,2851.0,1597235.0,259325421.0,16231.0,674.0,95208082.0,115.0,171.0,546985667.0,534.0,848.0,0.0,213.0,259338973.0,0
341,34.288842181999996,3104177.0,172976363.0,95238794.0,16995.0,1215.0,1104862.0,434.0,462021.0,195824.0,196704.0,81930338.0,9976006.0,1408.0,1599746.0,259366467.0,17687.0,860.0,95140271.0,131.0,159.0,546003111.0,235.0,3363.0,0.0,326.0,259403008.0,0
342,34.389038022,3103515.0,172986180.0,95213055.0,17006.0,727.0,1110835.0,175.0,461200.0,192992.0,192440.0,82196158.0,9976890.0,1904.0,1595217.0,259383905.0,16876.0,698.0,95123032.0,102.0,112.0,547949428.0,132.0,1190.0,0.0,326.0,259415580.0,0
343,34.489229049,3097901.0,173300321.0,95163223.0,17172.0,614.0,1113444.0,200.0,461873.0,194343.0,194698.0,82122581.0,9975415.0,937.0,1593079.0,259360031.0,16480.0,739.0,95180164.0,332.0,301.0,546750552.0,363.0,1616.0,0.0,163.0,259395156.0,0
344,34.589426319,3107600.0,173060529.0,95318509.0,19910.0,776.0,1110826.0,184.0,461661.0,192669.0,193272.0,82088858.0,9977109.0,787.0,1596971.0,259402061.0,15544.0,1065.0,95393291.0,106.0,100.0,546541948.0,200.0,313.0,25.0,188.0,259434511.0,0
345,34.689616514,3109151.0,173337707.0,95193642.0,17509.0,539.0,1112324.0,150.0,461416.0,194355.0,194739.0,82107981.0,9976800.0,912.0,1596610.0,259389829.0,15966.0,977.0,95302352.0,81.0,134.0,546590362.0,294.0,401.0,50.0,238.0,259422790.0,0
346,34.789807859,3103144.0,173230407.0,95438328.0,18323.0,662.0,1114179.0,342.0,462012.0,193871.0,194048.0,82195959.0,9976608.0,676.0,1600571.0,259370959.0,14771.0,764.0,95250041.0,63.0,159.0,547122728.0,213.0,288.0,25.0,175.0,259420243.0,0
347,34.890004588000004,3112584.0,173150574.0,95217948.0,18763.0,1265.0,1107398.0,330.0,461607.0,193989.0,195300.0,82094653.0,9976357.0,802.0,1596049.0,259382704.0,15079.0,889.0,95297605.0,100.0,142.0,547142576.0,200.0,332.0,25.0,138.0,259414724.0,0
348,34.990192674,3107178.0,173069257.0,95098582.0,18883.0,645.0,1110083.0,261.0,463118.0,195465.0,195353.0,82275963.0,9977053.0,827.0,1600744.0,259382812.0,16096.0,802.0,95459875.0,106.0,58.0,548036118.0,275.0,382.0,25.0,163.0,259428713.0,0
349,35.09037954,3107101.0,172958451.0,94773746.0,17578.0,551.0,1111289.0,184.0,461069.0,193813.0,194222.0,82070813.0,9975957.0,1453.0,1597042.0,259364857.0,15094.0,814.0,95290357.0,94.0,75.0,547570280.0,513.0,3807.0,13.0,388.0,259400274.0,0
350,35.190575826,3122427.0,172844359.0,95134629.0,17485.0,1127.0,1110497.0,334.0,462849.0,193805.0,193593.0,82165053.0,9973262.0,2710.0,1601552.0,259299730.0,14591.0,864.0,95097694.0,69.0,142.0,546844057.0,200.0,2405.0,0.0,238.0,259350180.0,0
351,35.290764629,3091950.0,173149046.0,95202551.0,17783.0,1152.0,1110485.0,267.0,462774.0,194181.0,194648.0,82089001.0,9976125.0,1949.0,1595682.0,259367977.0,16091.0,664.0,95253991.0,125.0,67.0,546932263.0,163.0,1271.0,0.0,426.0,259394624.0,0
352,35.390965541,3099338.0,172994555.0,95070668.0,16922.0,1165.0,1109188.0,359.0,462188.0,192528.0,193205.0,82289208.0,9978415.0,1458.0,1598982.0,259421451.0,15933.0,827.0,95256764.0,131.0,100.0,547519637.0,175.0,520.0,13.0,163.0,259457351.0,0
353,35.491162189,3114742.0,173028481.0,95196318.0,18538.0,689.0,1109580.0,184.0,461166.0,194628.0,194311.0,82363094.0,9978058.0,842.0,1599169.0,259430771.0,15643.0,589.0,95351874.0,75.0,117.0,547841600.0,244.0,407.0,25.0,175.0,259403085.0,0
354,35.591358307,3097823.0,173294124.0,95270203.0,17157.0,714.0,1111825.0,209.0,461854.0,194961.0,194514.0,82181081.0,9975940.0,756.0,1593822.0,259428850.0,17188.0,739.0,95480581.0,106.0,150.0,546990676.0,169.0,457.0,0.0,200.0,259399166.0,0
355,35.691563813,3103208.0,173406041.0,95123853.0,17157.0,689.0,1114971.0,309.0,461377.0,193588.0,193907.0,82178135.0,9976113.0,944.0,1600052.0,259352963.0,15775.0,877.0,95138492.0,106.0,117.0,547213087.0,232.0,382.0,0.0,401.0,259428110.0,0
356,35.791785325999996,3100932.0,173403130.0,95488667.0,17684.0,564.0,1112882.0,209.0,461348.0,193487.0,193474.0,82146540.0,9972087.0,1359.0,1606334.0,259275317.0,15490.0,752.0,95489156.0,125.0,209.0,547063438.0,276.0,432.0,38.0,200.0,259356360.0,0
357,35.891983251,3109355.0,173320324.0,95198057.0,17244.0,664.0,1113574.0,167.0,461942.0,192628.0,193021.0,82124281.0,9979872.0,1144.0,1600694.0,259370061.0,14990.0,726.0,95431328.0,119.0,100.0,547411171.0,157.0,369.0,38.0,163.0,259487738.0,0
358,35.992178778,3084954.0,173013366.0,95075414.0,17379.0,451.0,1115041.0,184.0,461453.0,194274.0,194148.0,82156506.0,9973662.0,1188.0,1602844.0,259410485.0,14654.0,827.0,95264830.0,144.0,67.0,548157073.0,182.0,338.0,13.0,175.0,259361562.0,0
359,36.0923748,3089997.0,173358156.0,95252666.0,18298.0,300.0,1111716.0,159.0,461497.0,191735.0,190590.0,82390538.0,9977297.0,1051.0,1596491.0,259353580.0,17035.0,764.0,95208887.0,88.0,100.0,548434260.0,169.0,288.0,50.0,225.0,259436726.0,0
360,36.192577833,3117218.0,173288227.0,95249592.0,17099.0,489.0,1110566.0,184.0,461690.0,191845.0,192721.0,82108444.0,9976968.0,1045.0,1596097.0,259376923.0,15044.0,677.0,95185136.0,100.0,100.0,546299795.0,225.0,276.0,13.0,175.0,259434869.0,0
361,36.292776895,3110313.0,173340506.0,95208421.0,17787.0,589.0,1112406.0,225.0,460311.0,192257.0,190994.0,82334538.0,9976584.0,890.0,1597255.0,259389959.0,17690.0,876.0,95206457.0,94.0,192.0,547898482.0,257.0,714.0,0.0,212.0,259423099.0,0
362,36.3929808,3114350.0,173351911.0,95462498.0,17007.0,401.0,1106251.0,184.0,461365.0,193378.0,194400.0,82288496.0,9977216.0,666.0,1598027.0,259405975.0,15506.0,827.0,95405918.0,94.0,92.0,547555793.0,232.0,313.0,149.0,334.0,259439905.0,0
363,36.493174209,3123254.0,173243840.0,95330839.0,18365.0,752.0,1112070.0,167.0,461694.0,194760.0,194958.0,82222276.0,9977258.0,807.0,1599627.0,259407524.0,16055.0,839.0,95400552.0,69.0,125.0,547496320.0,169.0,406.0,239.0,395.0,259429965.0,0
364,36.593366337,3095625.0,173593463.0,95197516.0,17144.0,488.0,1114941.0,217.0,461312.0,195472.0,194342.0,82361641.0,9975467.0,751.0,1595926.0,259340243.0,16257.0,664.0,95292681.0,113.0,92.0,548777958.0,262.0,386.0,62.0,175.0,259397851.0,0
365,36.693563699,3100017.0,172985606.0,95001161.0,19267.0,501.0,1111817.0,192.0,462035.0,195112.0,195242.0,82109260.0,9977327.0,621.0,1601792.0,259409422.0,15648.0,514.0,95213738.0,638.0,92.0,547731993.0,1018.0,5751.0,13.0,188.0,259438458.0,0
366,36.793756081,3098212.0,173379157.0,95518717.0,18175.0,689.0,1111025.0,242.0,461972.0,186287.0,186762.0,82392032.0,9977195.0,646.0,1598971.0,259401226.0,16106.0,576.0,95275195.0,131.0,178.0,548831608.0,592.0,1388.0,13.0,138.0,259431886.0,0
367,36.893956531,3081763.0,173291419.0,95696257.0,17151.0,576.0,1108167.0,150.0,461989.0,187909.0,188420.0,82295606.0,9977249.0,907.0,1600679.0,259407402.0,15910.0,630.0,95358308.0,140.0,183.0,547453615.0,542.0,384.0,38.0,188.0,259433157.0,0
368,36.994146338,3094614.0,173280383.0,95134065.0,18195.0,451.0,1112219.0,200.0,462170.0,186881.0,187104.0,82433778.0,9976354.0,691.0,1595286.0,259360436.0,13895.0,836.0,95343097.0,148.0,171.0,548674871.0,250.0,344.0,0.0,188.0,259414286.0,0
369,37.094335275,3104908.0,173430442.0,95216938.0,18502.0,751.0,1109753.0,217.0,460702.0,189311.0,188462.0,82511171.0,9977383.0,827.0,1597656.0,259386257.0,14253.0,589.0,95323474.0,97.0,148.0,548339102.0,288.0,332.0,13.0,175.0,259436922.0,0
370,37.194533796,3072842.0,173427277.0,95197947.0,18646.0,1278.0,1108538.0,217.0,461498.0,189574.0,189692.0,82309939.0,9976820.0,726.0,1596953.0,259396534.0,14734.0,651.0,95025430.0,113.0,100.0,547789317.0,207.0,276.0,0.0,138.0,259428123.0,0
371,37.294723508000004,3080920.0,173566174.0,95432863.0,19779.0,451.0,1115616.0,200.0,461871.0,189688.0,189302.0,82376707.0,9974773.0,791.0,1597110.0,259344502.0,14325.0,714.0,95198139.0,169.0,134.0,548089726.0,150.0,363.0,0.0,200.0,259379774.0,0
372,37.394920502,3097631.0,173319477.0,95234800.0,18324.0,363.0,1110550.0,124.0,463110.0,187585.0,188743.0,82375693.0,9976825.0,601.0,1595513.0,259395525.0,15515.0,964.0,95055181.0,81.0,225.0,548115384.0,175.0,207.0,50.0,225.0,259427716.0,0
373,37.495112884,3083483.0,173311056.0,95330427.0,16719.0,453.0,1117014.0,355.0,460652.0,188225.0,188837.0,82319750.0,9977034.0,636.0,1597371.0,259384087.0,16757.0,814.0,95362698.0,94.0,142.0,548696277.0,200.0,420.0,25.0,163.0,259427928.0,0
374,37.59530417,3093086.0,173165872.0,95101909.0,16512.0,1005.0,1110305.0,318.0,462259.0,188152.0,187163.0,82304970.0,9975246.0,606.0,1595574.0,259334540.0,17047.0,714.0,95484800.0,113.0,150.0,548528081.0,200.0,207.0,13.0,200.0,259389741.0,0
375,37.695500076,3085839.0,172872725.0,94680583.0,19306.0,886.0,1112758.0,314.0,462343.0,187125.0,187344.0,82422050.0,9977978.0,696.0,1599528.0,259406361.0,15015.0,676.0,95392471.0,94.0,58.0,548133608.0,276.0,338.0,13.0,163.0,259452963.0,0
376,37.795691111,3084129.0,173601102.0,95197689.0,29817.0,413.0,1112903.0,200.0,461688.0,187234.0,187215.0,82408913.0,9976547.0,701.0,1599145.0,259363567.0,15967.0,789.0,95378244.0,88.0,117.0,548263293.0,213.0,276.0,13.0,188.0,259419363.0,0
377,37.895888622,3075859.0,173487310.0,95479210.0,12631.0,426.0,1112713.0,175.0,462421.0,186868.0,186371.0,82404272.0,9977244.0,641.0,1596723.0,259407109.0,15985.0,726.0,95310922.0,81.0,75.0,547357636.0,182.0,269.0,0.0,138.0,259436487.0,0
378,37.996078865,3098513.0,173314569.0,95419368.0,17370.0,388.0,1107862.0,184.0,462086.0,187866.0,187102.0,82355589.0,9977407.0,651.0,1596733.0,259408952.0,15713.0,927.0,95284441.0,88.0,117.0,548181999.0,138.0,219.0,0.0,175.0,259435852.0,0
379,38.096271342,3092603.0,173508343.0,95345804.0,17269.0,601.0,1108847.0,234.0,461449.0,188908.0,189500.0,82243296.0,9977441.0,676.0,1599144.0,259411458.0,14301.0,639.0,95572532.0,94.0,134.0,547548285.0,182.0,225.0,13.0,200.0,259358988.0,0
380,38.196471656,3088950.0,173168598.0,95315035.0,17450.0,526.0,1110735.0,225.0,461762.0,189823.0,190287.0,82345013.0,9973571.0,591.0,1596960.0,259414610.0,15294.0,639.0,95324919.0,75.0,159.0,548368135.0,232.0,269.0,13.0,150.0,259429788.0,0
381,38.296667501,3092613.0,173243273.0,95297905.0,19137.0,376.0,1112225.0,175.0,461696.0,189561.0,189240.0,82467908.0,9977948.0,641.0,1597690.0,259314465.0,14031.0,689.0,95273085.0,88.0,117.0,549029366.0,188.0,282.0,25.0,175.0,259396201.0,0
382,38.396865679,3091091.0,173266259.0,95269647.0,17521.0,376.0,1109031.0,200.0,461702.0,189759.0,190448.0,82368961.0,9975960.0,601.0,1605344.0,259422656.0,14793.0,513.0,95396269.0,63.0,100.0,548107692.0,188.0,219.0,25.0,163.0,259401686.0,0
383,38.497072696,3071573.0,173547033.0,95453460.0,18747.0,338.0,1110300.0,175.0,461939.0,186726.0,187803.0,82453198.0,9975989.0,534.0,1602322.0,259351981.0,14091.0,726.0,95426124.0,100.0,134.0,548310611.0,163.0,182.0,25.0,200.0,259424240.0,0
384,38.597271260999996,3083968.0,173720101.0,95615088.0,18357.0,413.0,1113548.0,175.0,461614.0,189392.0,188550.0,82470873.0,9978623.0,1156.0,1598460.0,259369275.0,15568.0,864.0,95493416.0,94.0,134.0,548341187.0,175.0,244.0,25.0,213.0,259462902.0,0
385,38.697469642,3094178.0,173566055.0,95484698.0,18257.0,438.0,1111951.0,192.0,461035.0,189527.0,189121.0,82430276.0,9974186.0,1027.0,1594562.0,259376059.0,14689.0,639.0,95394124.0,81.0,192.0,548461661.0,182.0,188.0,13.0,150.0,259370453.0,0
386,38.797665039,3096956.0,173193099.0,95336783.0,18634.0,238.0,1110808.0,184.0,462007.0,187177.0,188080.0,82383257.0,9977187.0,1021.0,1594932.0,259345197.0,15958.0,877.0,95467721.0,75.0,150.0,548394761.0,213.0,294.0,25.0,163.0,259435375.0,0
387,38.897861761,3094001.0,173425487.0,95294808.0,18199.0,351.0,1111614.0,175.0,461563.0,191051.0,191339.0,82392953.0,9977557.0,977.0,1600175.0,259413526.0,13966.0,877.0,95364317.0,63.0,100.0,548839208.0,163.0,307.0,0.0,175.0,259442697.0,0
388,38.998062245999996,3089567.0,173468387.0,95282930.0,17920.0,388.0,1112087.0,184.0,461721.0,189393.0,188672.0,82338438.0,9976820.0,745.0,1595261.0,259372307.0,15544.0,864.0,95256259.0,69.0,100.0,547971977.0,157.0,213.0,25.0,170.0,259429077.0,0
389,39.098259147,3097249.0,173381365.0,95395139.0,17710.0,426.0,1107002.0,225.0,462042.0,189096.0,189010.0,82205653.0,9975767.0,591.0,1596024.0,259363194.0,15239.0,777.0,95361108.0,81.0,109.0,547603924.0,182.0,238.0,105.0,334.0,259403796.0,0
390,39.198458167,3109896.0,173385022.0,95343104.0,19480.0,413.0,1114525.0,175.0,461400.0,189736.0,189311.0,82253135.0,9976208.0,611.0,1600015.0,259357533.0,13643.0,526.0,95296725.0,75.0,100.0,547823963.0,188.0,249.0,215.0,301.0,259415649.0,0
391,39.298649934000004,3100339.0,173277430.0,95323411.0,17365.0,401.0,1110745.0,192.0,461152.0,189950.0,190635.0,82392979.0,9976436.0,571.0,1597491.0,259384239.0,15078.0,752.0,95385034.0,100.0,109.0,548647252.0,226.0,189.0,137.0,150.0,259417120.0,0
392,39.398841085,3095049.0,173181951.0,95169647.0,17910.0,301.0,1116110.0,192.0,461090.0,188191.0,188698.0,82248415.0,9976020.0,546.0,1592375.0,259356487.0,14279.0,626.0,95271499.0,72.0,134.0,547699692.0,436.0,255.0,38.0,175.0,259406635.0,0
393,39.499043975,3114876.0,173358377.0,95476507.0,19292.0,414.0,1111162.0,175.0,461858.0,189484.0,187985.0,82384982.0,9976373.0,656.0,1594835.0,259386205.0,13013.0,714.0,95306827.0,99.0,166.0,548628943.0,525.0,172.0,50.0,150.0,259419955.0,0
394,39.599240348,3106604.0,173454675.0,95547082.0,17533.0,476.0,1112302.0,217.0,462086.0,192514.0,192751.0,82296314.0,9977571.0,676.0,1594022.0,259389967.0,14903.0,524.0,94927335.0,107.0,134.0,547552864.0,657.0,280.0,0.0,175.0,259443517.0,0
395,39.699441474000004,3111176.0,173555577.0,95363417.0,16650.0,413.0,1114391.0,175.0,461955.0,192768.0,191996.0,82461721.0,9977470.0,691.0,1595533.0,259404256.0,13797.0,691.0,95337526.0,131.0,98.0,548523318.0,284.0,244.0,13.0,200.0,259442654.0,0
