time,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-misses,branches,bus-cycles,cache-misses,cache-references,context-switches,cpu-clock,cycles,dTLB-load-misses,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,instructions,minor-faults,node-load-misses,node-loads,node-store-misses,node-stores,page-faults,ref-cycles,task-clock,label
15.004126764,103026310.0,1237035552.0,900616425.0,71924.0,2528.0,67840677.0,2584.0,18554200.0,8683373.0,8709325.0,626476450.0,99542935.0,5271.0,86544251.0,1.0,1000.2414140000001,2588207323.0,2013099.0,913.0,899300027.0,11128.0,100.0,4149874522.0,0.0,1976.0,638.0,500.0,2113.0,0.0,2588447900.0,1000.241624,2
16.004387043,102937190.0,1229633397.0,898591133.0,72032.0,2713.0,67753150.0,2526.0,18494403.0,8770614.0,8436998.0,628374767.0,99550730.0,5074.0,86450615.0,0.0,1000.248107,2588218919.0,1980672.0,1138.0,899542571.0,9940.0,17.0,4163762928.0,0.0,2013.0,602.0,461.0,1973.0,0.0,2588644749.0,1000.247935,2
17.004652485,102922624.0,1238435057.0,899311157.0,73884.0,2654.0,67822840.0,2544.0,18531304.0,7720807.0,8017432.0,629834062.0,99548618.0,5021.0,86035053.0,0.0,1000.2506199999999,2588281199.0,1137936.0,931.0,907067111.0,7829.0,28.0,4173432454.0,0.0,2042.0,486.0,435.0,2100.0,0.0,2588586566.0,1000.25055,2
18.004919233,102940734.0,1235605573.0,897953979.0,73924.0,2839.0,67705796.0,2571.0,18555795.0,8009143.0,7885333.0,630054968.0,99548701.0,5052.0,86437986.0,0.0,1000.254675,2588209163.0,2144795.0,913.0,898195003.0,9452.0,33.0,4171426329.0,0.0,2088.0,425.0,575.0,2088.0,0.0,2588591341.0,1000.2547369999999,2
19.005171085,102949170.0,1235213760.0,898490572.0,75332.0,2801.0,67788497.0,2417.0,18571284.0,8516630.0,8171754.0,629860175.0,99545475.0,5083.0,86417196.0,1.0,1000.220952,2588207080.0,2486243.0,1172.0,895244978.0,9275.0,961.0,4175398175.0,0.0,2068.0,549.0,528.0,2098.0,0.0,2588502257.0,1000.221099,2
20.005437112,103015501.0,1237983460.0,902352278.0,71420.0,2473.0,67908215.0,2630.0,18569753.0,9088530.0,8945763.0,626832001.0,99548543.0,5146.0,86405384.0,0.0,1000.253782,2588258648.0,2035512.0,1171.0,901393219.0,6610.0,18.0,4161171146.0,0.0,2020.0,538.0,500.0,2101.0,0.0,2588595811.0,1000.253652,2
21.005702792,103029280.0,1236318718.0,903264005.0,70241.0,2413.0,67909704.0,2617.0,18541831.0,9052481.0,8951601.0,627068487.0,99547807.0,5023.0,86427898.0,0.0,1000.252093,2588243380.0,1771811.0,975.0,904480660.0,6702.0,25.0,4155018821.0,0.0,2119.0,513.0,488.0,1960.0,0.0,2588568374.0,1000.252218,2
22.005971831,103064386.0,1234110550.0,900641583.0,71294.0,2513.0,67869980.0,2551.0,18543375.0,8369029.0,8337482.0,628144178.0,99549176.0,4986.0,86550688.0,0.0,1000.252841,2588289139.0,1838686.0,1084.0,903646801.0,6960.0,37.0,4158419675.0,0.0,2014.0,500.0,500.0,2195.0,0.0,2588603410.0,1000.252717,2
23.006224099,102993029.0,1242852752.0,904889457.0,74259.0,2556.0,67970936.0,2575.0,18550539.0,7818586.0,8024659.0,628133741.0,99546879.0,5191.0,86614496.0,1.0,1000.227932,2588253521.0,1844057.0,963.0,904224195.0,7471.0,0.0,4150106635.0,0.0,1988.0,519.0,500.0,1938.0,0.0,2588536516.0,1000.228178,2
24.006491904,102708673.0,1241648225.0,902588959.0,71906.0,2376.0,67827671.0,2476.0,18530155.0,8029017.0,7912293.0,629651328.0,99550344.0,5024.0,86500099.0,0.0,1000.2529689999999,2588292152.0,1630627.0,850.0,901182081.0,5694.0,58.0,4172395332.0,0.0,1944.0,474.0,514.0,1987.0,0.0,2588632613.0,1000.252802,2
25.006753866,103042981.0,1236558462.0,903119970.0,71561.0,2316.0,67750939.0,2516.0,18526890.0,8317955.0,8440884.0,627168921.0,99547808.0,5166.0,86528474.0,0.0,1000.2474269999999,2588258387.0,1733044.0,806.0,898822702.0,4837.0,9.0,4149265159.0,0.0,1992.0,375.0,463.0,2088.0,0.0,2588570420.0,1000.247394,2
26.007020872,103035121.0,1233748512.0,899440840.0,72359.0,2216.0,67874224.0,2536.0,18550491.0,7500077.0,7553809.0,629580416.0,99547773.0,4939.0,86558641.0,0.0,1000.255768,2588260741.0,2177588.0,1125.0,900359190.0,11403.0,42.0,4167119488.0,20.0,2026.0,344.0,525.0,2076.0,20.0,2588569301.0,1000.255797,2
27.007275208000003,102998961.0,1236344783.0,900166013.0,72054.0,2376.0,67818432.0,2559.0,18560550.0,8165355.0,8562518.0,627268746.0,99549213.0,4989.0,86562430.0,1.0,1000.22324,2588275358.0,2127174.0,1707.0,897604114.0,7945.0,2090.0,4148535690.0,0.0,2008.0,438.0,528.0,1973.0,0.0,2588595064.0,1000.223351,2
28.00754334,103038284.0,1236658608.0,900787538.0,75161.0,2445.0,67913207.0,2510.0,18537564.0,7786242.0,7786357.0,629832097.0,99550769.0,5052.0,86529329.0,0.0,1000.2546880000001,2588323556.0,1973071.0,882.0,902572381.0,7062.0,17.0,4169648218.0,0.0,1975.0,513.0,475.0,2138.0,0.0,2588547614.0,1000.254653,2
29.007806738000003,103050231.0,1238950765.0,902588468.0,73335.0,2601.0,67792465.0,2559.0,18554274.0,8511991.0,8813579.0,626368973.0,99548587.0,5040.0,86533150.0,0.0,1000.2496279999999,2588278745.0,1936657.0,838.0,897868521.0,5645.0,42.0,4141507687.0,0.0,2044.0,450.0,492.0,2050.0,0.0,2588679994.0,1000.249592,2
1.000612469,96580491.0,1221745546.0,880263063.0,72235.0,6565.0,63829319.0,2367.0,17549488.0,9034571.0,8401162.0,617017776.0,99557676.0,13564.0,81217241.0,0.0,1000.404615,2588497853.0,1898041.0,903.0,876976957.0,6022.0,65.0,4099716337.0,0.0,2098.0,4286.0,417.0,2028.0,0.0,2588782597.0,1000.402283,2
2.0009619819999998,96337901.0,1230819731.0,878278438.0,71901.0,4404.0,63885834.0,2353.0,17603229.0,8091762.0,8311362.0,617341664.0,99554919.0,6883.0,81636526.0,2.0,1000.32393,2588497247.0,1860313.0,888.0,876764785.0,5789.0,75.0,4108870374.0,0.0,2182.0,2520.0,350.0,2013.0,0.0,2588740849.0,1000.3197240000001,2
3.001265578,96660750.0,1225242986.0,875897729.0,71736.0,4939.0,63573130.0,2442.0,17522826.0,8863753.0,9059183.0,615899633.0,99554653.0,6474.0,81483076.0,0.0,1000.2953369999999,2588490296.0,2353105.0,650.0,869802080.0,4476.0,92.0,4086131930.0,0.0,2258.0,2005.0,306.0,2001.0,0.0,2588729835.0,1000.2957220000001,2
4.001559689,96461591.0,1211151501.0,874547918.0,71756.0,4127.0,63858189.0,2435.0,17570164.0,7967298.0,7907812.0,618804299.0,99548758.0,6172.0,81480738.0,0.0,1000.2757539999999,2588311726.0,1893819.0,750.0,877322293.0,6474.0,83.0,4116661704.0,0.0,2147.0,1587.0,313.0,2151.0,0.0,2588579121.0,1000.275841,2
5.001869096,96308908.0,1224261117.0,881234650.0,72020.0,3866.0,63841961.0,2435.0,17572201.0,8940612.0,8600423.0,616700489.0,99549365.0,5725.0,81294463.0,0.0,1000.3011550000001,2588315653.0,2123164.0,913.0,874665382.0,11872.0,83.0,4105296748.0,0.0,2157.0,1538.0,288.0,2088.0,0.0,2588605629.0,1000.3007960000001,2
6.002169479,96613752.0,1222401518.0,876218232.0,73036.0,3264.0,63873295.0,2484.0,17573431.0,8276103.0,8689443.0,615741497.0,99548892.0,6144.0,81516300.0,1.0,1000.2676939999999,2588260467.0,1700838.0,834.0,876412743.0,3600.0,99.0,4091660459.0,0.0,1966.0,1250.0,347.0,2056.0,0.0,2588586702.0,1000.267976,2
7.0024709,96559625.0,1214119182.0,869944926.0,74744.0,2904.0,63694839.0,2334.0,17576521.0,8055710.0,8082589.0,617889686.0,99552465.0,5812.0,81465131.0,0.0,1000.29151,2588383804.0,2188878.0,916.0,872000328.0,6879.0,137.0,4106442265.0,0.0,2076.0,1094.0,400.0,1988.0,0.0,2588688713.0,1000.290881,2
8.002763551000001,96553840.0,1213428832.0,871410618.0,73947.0,3264.0,63738615.0,2501.0,17551506.0,7871185.0,8052146.0,617446194.0,99549805.0,5552.0,81423682.0,0.0,1000.281658,2588323054.0,1921594.0,1550.0,876640248.0,8746.0,1826.0,4094919376.0,20.0,2126.0,888.0,525.0,2260.0,20.0,2588619549.0,1000.281925,2
9.003098872999999,96557684.0,1219153554.0,873594632.0,74873.0,26332.0,63765974.0,2659.0,17565641.0,8818313.0,8548824.0,617449894.0,99546327.0,31980.0,81262343.0,0.0,1000.305526,2588198002.0,2146827.0,1028.0,875883061.0,8941.0,111.0,4120070739.0,0.0,1785.0,25905.0,514.0,2083.0,0.0,2588557283.0,1000.3074330000001,2
10.003442867,96672404.0,1223698346.0,877773371.0,73467.0,18895.0,64029003.0,2612.0,17596644.0,9134355.0,9486694.0,614400060.0,99547722.0,22157.0,81430119.0,1.0,1000.31512,2588276491.0,1529049.0,1388.0,880661065.0,6027.0,2001.0,4075164046.0,0.0,2201.0,18507.0,500.0,2038.0,0.0,2588582653.0,1000.314517,2
11.003780545,96564995.0,1216062770.0,873287723.0,73649.0,8078.0,63622620.0,2551.0,17536049.0,9066992.0,9109879.0,614821524.0,99559392.0,12010.0,81404327.0,0.0,1000.333574,2588564781.0,2078428.0,963.0,872671289.0,8162.0,92.0,4089217663.0,0.0,2378.0,5889.0,500.0,1973.0,0.0,2588840726.0,1000.331797,2
12.004091482,96596913.0,1221321616.0,879001675.0,72148.0,5627.0,63738435.0,2566.0,17568227.0,7609493.0,8028013.0,617514623.0,99551940.0,8263.0,81462683.0,0.0,1000.296675,2588373888.0,2177394.0,986.0,871661158.0,6443.0,102.0,4100006870.0,0.0,2307.0,3792.0,500.0,2101.0,0.0,2588678865.0,1000.297116,2
13.004407105999999,96529806.0,1218588888.0,875890017.0,71841.0,4851.0,63623893.0,2517.0,17544601.0,10411370.0,10210595.0,612186186.0,99551526.0,7800.0,81213713.0,0.0,1000.307061,2588344092.0,2135151.0,988.0,872201103.0,9628.0,133.0,4070541481.0,0.0,2032.0,2945.0,438.0,2051.0,0.0,2588666730.0,1000.30694,2
14.004701626,96674960.0,1223610343.0,877158736.0,73569.0,22970.0,63926782.0,2434.0,17584138.0,8295381.0,8692581.0,615530693.0,99548862.0,26858.0,81554722.0,1.0,1000.2635550000001,2588278330.0,1330717.0,792.0,883272390.0,6384.0,1612.0,4086149608.0,0.0,1924.0,22465.0,486.0,2001.0,0.0,2588538159.0,1000.2637390000001,2
15.005005217,96638654.0,1220916386.0,875048690.0,76151.0,16103.0,63603506.0,2482.0,17509164.0,9298888.0,8932473.0,616086642.0,99547379.0,19771.0,81273170.0,0.0,1000.285434,2588293338.0,2107980.0,863.0,873391034.0,10484.0,150.0,4099428086.0,0.0,2176.0,15286.0,513.0,2101.0,0.0,2588557386.0,1000.284829,2
16.005304648,96659181.0,1220411430.0,873375786.0,75547.0,63244.0,63936004.0,2542.0,17597138.0,8728435.0,8752010.0,615163285.0,99547218.0,64085.0,81423760.0,0.0,1000.285454,2588146593.0,2022537.0,838.0,876405525.0,8790.0,117.0,4088006176.0,0.0,1819.0,57989.0,670.0,2112.0,0.0,2588537444.0,1000.2870019999999,2
17.005617889,96759797.0,1231136010.0,878218675.0,69608.0,35108.0,63810947.0,2828.0,17585105.0,8231500.0,8294887.0,617057724.0,99549737.0,42638.0,81422990.0,0.0,1000.2954980000001,2588304199.0,1968676.0,1042.0,878133317.0,9593.0,157.0,4101319679.0,0.0,2098.0,25060.0,556.0,2013.0,0.0,2588620489.0,1000.2953050000001,2
18.005931637,96585411.0,1215486190.0,874336460.0,74797.0,8066.0,63796366.0,2637.0,17560186.0,8762621.0,8189297.0,618389661.0,99551129.0,10976.0,81387568.0,1.0,1000.295362,2588349264.0,1895499.0,813.0,875622404.0,7715.0,150.0,4121613637.0,0.0,2357.0,5977.0,513.0,1988.0,0.0,2588652144.0,1000.294347,2
19.006221832999998,96605491.0,1218101170.0,872862707.0,74258.0,5652.0,63941212.0,2534.0,17591331.0,7657330.0,7847743.0,618958274.0,99548024.0,8959.0,81460479.0,0.0,1000.2679410000001,2588286053.0,1423370.0,742.0,879263593.0,5702.0,78.0,4117161238.0,0.0,2562.0,3689.0,486.0,2014.0,0.0,2588579976.0,1000.2671220000001,2
20.006522632,96607718.0,1223305971.0,876422746.0,74373.0,4891.0,63701954.0,2519.0,17560798.0,8103372.0,7383170.0,620952815.0,99550005.0,7362.0,81329103.0,0.0,1000.29044,2588292494.0,2267066.0,1174.0,872108030.0,7764.0,89.0,4135850985.0,0.0,2059.0,2807.0,463.0,2101.0,0.0,2588636605.0,1000.290082,2
