time,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-misses,branches,bus-cycles,cache-misses,cache-references,context-switches,cpu-clock,cycles,dTLB-load-misses,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,instructions,minor-faults,node-load-misses,node-loads,node-store-misses,node-stores,page-faults,ref-cycles,task-clock,label
14.004154649,91417646.0,1214469064.0,854935900.0,77360.0,23457.0,60396790.0,2584.0,16667744.0,7068277.0,6912498.0,608649602.0,99552910.0,22400.0,77165160.0,0.0,1000.2582689999999,2588376489.0,1223785.0,1445.0,854156388.0,35358.0,1602.0,4059168362.0,20.0,2181.0,9183.0,542.0,2112.0,20.0,2588696149.0,1000.261649,2
15.004469181,91432070.0,1214325982.0,854789687.0,78970.0,17200.0,60351218.0,2575.0,16662682.0,7861740.0,7485545.0,607535043.0,99555177.0,20087.0,77141837.0,0.0,1000.314399,2588536812.0,1476295.0,838.0,850604198.0,30866.0,142.0,4049104842.0,0.0,1932.0,16130.0,475.0,2088.0,0.0,2588752901.0,1000.311242,2
16.004729445,91392879.0,1210493160.0,852604215.0,75444.0,7914.0,60470069.0,2684.0,16689446.0,6728581.0,6806538.0,609460771.0,99556674.0,10342.0,77235628.0,1.0,1000.236166,2588412989.0,986807.0,688.0,855606909.0,30770.0,42.0,4064269116.0,0.0,2426.0,6180.0,460.0,2001.0,0.0,2588769382.0,1000.2363529999999,2
17.005030599,91363088.0,1208941093.0,851902834.0,78237.0,39905.0,60449091.0,2574.0,16692594.0,7209284.0,7244640.0,608147328.0,99554940.0,18230.0,77176979.0,0.0,1000.2679710000001,2588427637.0,1389771.0,722.0,854117233.0,34503.0,46.0,4061893339.0,0.0,2535.0,20083.0,449.0,2101.0,0.0,2588741347.0,1000.2711529999999,2
18.005326914,91340096.0,1208826705.0,852488087.0,74619.0,15716.0,60399471.0,2770.0,16674207.0,7739972.0,7775358.0,606823295.0,99559337.0,19132.0,77187838.0,0.0,1000.301055,2588536882.0,1432157.0,775.0,852454470.0,29946.0,17.0,4046543607.0,0.0,2044.0,14592.0,488.0,2338.0,0.0,2588840824.0,1000.2981990000001,2
19.005621785,91328773.0,1211548070.0,855586378.0,76572.0,16842.0,60341888.0,2501.0,16647525.0,7101519.0,6956913.0,608817822.0,99555350.0,22572.0,77185471.0,0.0,1000.260657,2588467542.0,1242809.0,799.0,850813978.0,34177.0,26.0,4061655567.0,0.0,1982.0,12309.0,500.0,2112.0,0.0,2588748842.0,1000.2630230000001,2
20.005906889000002,91460737.0,1214054842.0,854224080.0,74494.0,7113.0,60365127.0,2593.0,16652642.0,7596714.0,7906696.0,605771968.0,99556210.0,10289.0,77233093.0,1.0,1000.2752830000001,2588490694.0,1161924.0,889.0,853181283.0,27757.0,5224.0,4038070257.0,0.0,2024.0,5808.0,488.0,2063.0,0.0,2588768159.0,1000.272464,2
21.00618507,91480832.0,1215856692.0,854504944.0,76209.0,5151.0,60320128.0,2492.0,16637598.0,7483516.0,7562453.0,607318321.0,99553904.0,8175.0,77143115.0,0.0,1000.2643630000001,2588397791.0,1417653.0,663.0,850796501.0,31590.0,58.0,4042898959.0,0.0,2032.0,3482.0,475.0,2003.0,0.0,2588717791.0,1000.2643449999999,2
22.006462865,91382019.0,1205948263.0,852661624.0,73683.0,4439.0,60371532.0,2509.0,16673265.0,7074118.0,7026601.0,608224180.0,99553654.0,7022.0,77211814.0,0.0,1000.261525,2588420001.0,1233631.0,764.0,852515662.0,28237.0,0.0,4051627893.0,0.0,1938.0,2688.0,472.0,2233.0,0.0,2588692679.0,1000.261453,2
23.006733381999997,91381102.0,1215508923.0,856584848.0,74464.0,4362.0,60416688.0,2547.0,16652435.0,7379720.0,7752329.0,606346715.0,99553552.0,6552.0,77188080.0,0.0,1000.253925,2588428262.0,1592809.0,700.0,853303929.0,31177.0,17.0,4041775782.0,0.0,1957.0,2063.0,538.0,1951.0,0.0,2588688962.0,1000.254123,2
